counts_profileVisits,counts_kisses,counts_fans,counts_g
7.3727463664043285,3.58351893845611,2.0794415416798357,0.0
5.659482215759621,1.791759469228055,0.0,0.0
7.9868449011613825,4.454347296253507,0.6931471805599453,0.0
3.9318256327243257,1.0986122886681098,0.0,0.0
5.3471075307174685,1.6094379124341003,0.0,0.0
8.67008593751938,5.3981627015177525,0.0,0.0
8.39840965542627,5.298317366548036,0.6931471805599453,0.0
5.631211781821365,2.1972245773362196,0.0,0.0
6.492239835020471,2.3978952727983707,0.0,0.0
6.1224928095143865,2.302585092994046,0.0,0.0
9.547954813176172,5.937536205082426,0.0,0.0
9.298534382712099,6.593044534142437,0.0,0.0
5.4116460518550396,1.3862943611198906,0.0,0.0
4.0943445622221,0.0,0.0,0.0
6.331501849893691,2.4849066497880004,0.0,0.0
6.206575926724928,2.9444389791664403,0.0,0.0
5.2574953720277815,1.3862943611198906,0.0,0.0
3.9512437185814275,2.833213344056216,0.0,0.0
3.828641396489095,0.6931471805599453,0.0,0.0
8.046869510959576,5.181783550292085,3.4339872044851463,0.0
8.803123730829212,6.431331081933479,0.0,0.0
4.812184355372417,0.6931471805599453,0.0,0.0
7.71333788887187,5.209486152841421,0.0,0.0
9.09549053029724,5.648974238161206,4.343805421853684,0.0
6.71174039505618,3.332204510175204,0.0,0.0
5.53338948872752,3.091042453358316,0.0,0.0
8.610501368549889,5.214935757608986,1.0986122886681098,0.0
8.730690365678642,4.820281565605037,0.0,0.0
9.077494458642754,6.495265555937008,0.0,0.0
6.230481447578482,2.4849066497880004,0.0,0.0
7.533693709848633,4.30406509320417,0.0,0.0
6.937314081223682,3.6635616461296463,0.0,0.0
8.04237800517328,4.969813299576001,1.6094379124341003,0.0
8.358900612421644,4.852030263919617,1.791759469228055,0.0
8.182279739259018,4.653960350157523,0.0,0.0
9.030615441029495,5.991464547107982,0.0,0.0
8.989194823324645,5.655991810819852,0.0,0.0
8.408493774492896,5.8522024797744745,0.6931471805599453,0.0
8.135639903354386,5.4638318050256105,1.0986122886681098,0.0
9.199279424616758,6.579251212010101,0.0,0.0
10.711836662784757,8.176672771948455,2.70805020110221,1.791759469228055
3.4011973816621555,0.0,0.0,0.0
7.280697195384741,5.093750200806762,0.0,0.0
8.938531648680692,5.241747015059643,0.6931471805599453,0.0
8.430981494597171,5.181783550292085,0.0,0.0
10.050570457237374,6.255750041753367,0.0,0.0
7.452402451223638,3.6375861597263857,1.6094379124341003,0.0
7.650168700845001,4.356708826689592,0.0,0.0
6.771935555839602,3.4965075614664802,0.0,0.0
7.249925536717988,4.48863636973214,0.0,0.0
6.424869023905388,3.1354942159291497,0.0,0.0
9.306286713023391,5.771441123130016,0.0,0.0
8.969414650866176,6.0014148779611505,0.0,0.0
9.735305559295893,7.134093721192866,0.0,0.0
8.523175263093785,5.8289456176102075,1.0986122886681098,0.0
8.452974619089586,5.1298987149230735,0.6931471805599453,0.0
8.62317351495347,5.170483995038151,0.0,0.0
6.111467339502679,2.70805020110221,0.0,0.0
8.765926513729443,5.855071922202427,0.0,0.0
6.336825731146441,3.1354942159291497,0.0,0.0
9.699165755462506,7.3864708488298945,0.0,0.0
8.534443544822764,4.6913478822291435,0.0,0.0
8.929700114313448,6.2166061010848646,0.0,0.0
8.892199092039693,6.366470447731438,0.0,0.0
8.892336539638013,6.366470447731438,0.0,0.0
8.354674261918463,4.382026634673881,0.0,0.0
8.867004635333567,5.43372200355424,0.0,0.0
6.517671272912275,2.772588722239781,0.0,0.0
4.143134726391533,0.6931471805599453,0.0,0.0
6.834108738813838,2.772588722239781,0.6931471805599453,0.0
4.07753744390572,0.0,0.0,0.0
9.408617295560266,5.5909869805108565,0.6931471805599453,0.0
8.150467911624004,5.220355825078324,0.0,0.0
9.27902652976463,6.699500340161678,0.0,0.0
