popularity_score,PC2,PC3,PC4
-0.49636601968371574,-0.23315214406373766,0.19389160088519453,-0.10061289193243755
-1.784891467365699,0.43934564762190814,0.2332421612515596,-0.5866061814089711
-1.0499604231110031,0.04691828230584389,0.2105565914354705,-0.5439943153089256
-0.06292320992124067,0.23482039734218235,-0.3756777483932669,0.3453062177851505
0.6524232591181454,3.488018217635844,-3.380627123903812,-0.32472805714995084
-0.47452158361137065,-0.2445183033079955,0.19322543518087504,-0.09145405439716123
-2.3274754521305696,0.7326144783860852,0.2500871128209711,-0.5240995167060859
-0.38270587928506117,-0.2941303463440344,0.19037534453859833,-0.10164167347117088
1.1377436571438078,-1.0988833804579854,0.14363652296138646,0.17491182931408064
-1.020055316964298,0.04784053342288309,0.2100937255874264,-0.094932520327466
1.694275032332626,-0.31346076806379236,-0.7557898477718304,0.18666993077901434
-1.2274567623599997,0.1650455332894314,0.21667173377028476,0.0641261774040391
-0.9250202926906929,-0.0071787626315652974,0.20704376470499364,-0.20261288670537483
-0.11207841857455578,0.24867180269903183,-0.37449820394152317,0.014167755710444879
-0.379298534963203,1.072872081671109,-0.9229275433098756,-0.05464466627426892
-0.11509528847746908,-0.4255427891495232,0.1824277110211876,0.21796895851016324
-0.7644333618308398,-0.10301586563764435,0.20181191477135213,-0.46050702800224036
0.23559125259644637,-0.6296057255927444,0.17114485102443072,-0.20685714641486752
-2.3517803561999733,0.7466854877091279,0.25086713057999804,-0.4965606067623317
-0.27615673372866345,2.3204055798504486,-1.987552232369073,-0.06996597235713702
-1.8442579806695423,0.47371512136225075,0.2351474119176915,-0.5193403712300568
-2.2513170111126084,0.6885235356474487,0.24764295849210904,-0.6103915852804515
1.4821609348728784,-0.6064641364736593,-0.4238139718803812,0.004159950496749267
-0.7634563247944393,-0.10675125000097645,0.2016941895103832,-0.5455613408618536
-1.035700785538593,2.0887125484610403,-1.4597843420007277,-0.5742518157913205
-1.3825234777337592,0.2339662615113487,0.22108008607596236,-0.31244740083242567
-0.3087067850635567,-0.3209418890432589,0.18843725622542162,0.23903141269720082
-1.5706113817168617,0.3361441058320714,0.22693347310195094,-0.2771248931406172
-1.5187300399536143,0.3128212860521718,0.22545136592648568,-0.15811721956489735
-0.2546509776152376,-0.37180954206376876,0.18616912354618387,-0.34058060106099003
-1.2070210844571614,1.226193944393115,-0.6664935750717743,-0.23408752342529798
-2.1392006073949195,0.6444683339058829,0.24461301137378821,-0.1851527351558462
-1.4627676572942163,0.26505454467418593,0.22323661522432248,-0.6285324707318826
-0.04693346703805296,-0.4625569319405696,0.18030687537817586,0.20555066513840028
-0.9613217867927472,0.00023967196048841537,0.20783827484369116,-0.5216057637886644
